Country Name,Country Code,Region,Sub-Region,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Austria,AUT,Europe,Western Europe,GDP (current US$),NY.GDP.MKTP.CD,3.13952E+11,3.33906E+11,3.8676E+11,4.29234E+11,3.9929E+11,3.89828E+11,4.28955E+11,4.0675E+11,4.26581E+11,4.38556E+11,3.79546E+11,3.93687E+11,4.14926E+11,4.52582E+11,4.42984E+11,4.34398E+11,4.80467E+11,4.71774E+11,5.11685E+11,5.21642E+11
Azerbaijan,AZE,Asia,Western Asia,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1177743664,2500372956,4273114882,6467239211,5363850354,6409059730,10273925785,11277345749,15175270232,15603217172,7070555994,6698545433,7026285830,6696420864,7069418582,7775084753,8290112835,11338378376,13748751032,12699124300
Azerbaijan,AZE,Asia,Western Asia,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1177743664,2500372956,4273114882,6467239211,5363780428,6408969357,10273827342,11277238754,14400156487,14433364333,6042327131,5961141663,7026285830,6696420864,7069418582,7775084753,8290112835,11338378376,13748751032,12699124300
Azerbaijan,AZE,Asia,Western Asia,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,27.96153807,34.46620936,25.46321591,10.59143729,9.369502784,4.78883271,-1.572997621,2.202939023,5.843415762,2.797585434,1.049546368,-3.063598454,0.153614647,1.500401707,2.479808934,-4.198960792,5.616440269,4.714680379,1.354477318,4.071402105
Azerbaijan,AZE,Asia,Western Asia,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2674.368856,3556.83212,4412.203257,4778.124516,5118.433951,5300.110494,5149.206652,5193.175009,5425.995589,5508.602659,5500.503646,5272.71817,5229.252597,5261.929382,5346.953193,5087.500227,5349.58226,5599.585251,5668.610205,5871.132218
Azerbaijan,AZE,Asia,Western Asia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,22442902280,30178119967,37862439811,41872616382,45795872339,47988960054,47234094854,48274633161,51095520685,52524961529,53076235355,51450192629,51529227661,52302373072,53599371993,51348755378,54232727552,56789627317,57558829938,59902281352
Azerbaijan,AZE,Asia,Western Asia,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,1.263191173,17.67046734,27.28908754,33.67936389,22.97204431,28.42683135,25.99576656,21.49253577,16.49358767,13.5683574,-0.41919891,-3.600507334,4.12208961,12.68237692,8.704556202,-0.740874281,14.9620004,29.79169465,11.50012962,6.285477414
Azerbaijan,AZE,Asia,Western Asia,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.1,99.5,99.5,99.7,99.9,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,..
Azerbaijan,AZE,Asia,Western Asia,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,10.04032741,27.74588983,39.61601523,42.30937883,28.52744969,33.62345461,32.34591606,27.68629084,22.15582139,17.06388812,2.988047076,2.777980048,6.693413783,16.51201119,12.28310959,-0.770755917,16.69062865,32.99142288,14.45694088,9.115223569
Azerbaijan,AZE,Asia,Western Asia,GDP per capita (current US$),NY.GDP.PCAP.CD,1578.36733,2472.957257,3851.330152,5574.468104,4950.39949,5843.533768,7189.818692,7495.865277,7875.345367,7890.840281,5500.503646,3880.685228,4147.198142,4739.794312,4805.753718,4229.910649,5408.045352,7770.594223,7133.02838,7283.83563
Azerbaijan,AZE,Asia,Western Asia,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,26.66009473,32.99706632,24.04867893,8.293390791,7.122238739,3.549455657,-2.847182953,0.853886052,4.483203027,1.522431572,-0.147024804,-4.141174903,-0.824348483,0.62488441,1.615829574,-4.852351546,5.151489356,4.673318014,1.232679755,3.57269253
Azerbaijan,AZE,Asia,Western Asia,GDP (current US$),NY.GDP.MKTP.CD,13245421881,20981929498,33049419431,48851293785,44292427185,52909294792,65952796428,69679944504,74160560124,75239785452,53076235355,37866996883,40866627352,47112470052,48174235294,42693000000,54825411765,78807470588,72428470588,74315882353
"Bahamas, The",BHS,Americas,Caribbean,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,586297936.2,461331327.1,464482895.4,567909087.7,1009823820,1044153800,1070217425,846941347.8,807408405,874337064.8,895475136.3,1001933945,1413972941,1345344674,1757782754,2382077961,2432716261,2609421075,2511681591,..
"Bahamas, The",BHS,Americas,Caribbean,Total reserves minus gold (current US$),FI.RES.XGLD.CD,586297936.2,461331327.1,464482895.4,567909087.7,1009823820,1044153800,1070217425,846941347.8,807408405,874337064.8,895475136.3,1001933945,1413972941,1345344674,1757782754,2382077961,2432716261,2609421075,2511681591,..
"Bahamas, The",BHS,Americas,Caribbean,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.396084205,2.516592217,1.446099912,-2.32364807,-4.175428056,1.538662487,0.613170736,4.520124103,-2.86328003,1.847305942,0.996748943,-1.156267038,3.371236486,2.398520006,-0.839051301,-20.08955543,17.58689737,10.87745501,3.048774963,3.378506607
"Bahamas, The",BHS,Americas,Caribbean,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,33144.89609,33541.96025,33549.44553,32331.93017,30581.43406,30657.53199,30492.7734,31553.62069,30368.36227,30658.73564,30719.40542,30152.23546,30974.77462,31537.44375,31117.68254,24791.65381,29114.22794,32186.51398,33009.87432,33968.38634
"Bahamas, The",BHS,Americas,Caribbean,GDP (constant 2015 US$),NY.GDP.MKTP.KD,11398330895,11685180403,11854159786,11578710831,11095250091,11265968542,11335048164,11847406408,11508181986,11720773316,11837600000,11700725733,12095184868,12385290297,12281371358,9814098451,11540093873,12795362393,13185464198,13630935977
"Bahamas, The",BHS,Americas,Caribbean,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,-7.123050284,-13.80619145,-12.3851568,-11.61008929,-8.104420374,-8.063216637,-11.94727147,-14.03681206,-14.26141495,-16.92491504,-10.16392971,-5.982589884,-12.65090941,-8.700026684,-2.602100786,-22.04435097,-20.22087635,-8.869615475,-7.000692534,-6.648607954
"Bahamas, The",BHS,Americas,Caribbean,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Bahamas, The",BHS,Americas,Caribbean,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-3.876497021,-10.93215963,-7.828907343,-8.441953259,-8.13968399,-8.76902779,-13.46315209,-7.996903101,-4.835183718,-5.811061935,1.985199703,-1.50914493,-4.882340181,-1.650649026,1.174964224,-6.87335958,-9.990030739,-1.665131541,-0.926574686,-3.675281694
"Bahamas, The",BHS,Americas,Caribbean,GDP per capita (current US$),NY.GDP.PCAP.CD,28602.41819,29184.78651,30051.84896,29392.38244,27512.9131,27473.10043,27090.83768,28552.02427,27642.74198,29137.21756,30719.40542,30616.53632,31875.48817,32642.33532,33640.33699,26178.75376,30367.86058,34957.16133,38231.77448,39455.44665
